id,sessiondate,sessiontime,procedure,stage,visresp,visrt,confresp,confrt,trial
5765,8/19/2011,15:40:22,CSplusUSRev,Reversal,2,796,3,988,34
5765,8/19/2011,15:40:22,CSminusRev,Reversal,1,1248,1,558,35
5765,8/19/2011,15:40:22,CSplusUSRev,Reversal,2,925,3,584,36
5765,8/19/2011,15:40:22,CSplusUSRev,Reversal,2,582,3,606,37
5765,8/19/2011,15:40:22,CSminusRev,Reversal,1,427,1,906,38
5765,8/19/2011,15:40:22,CSminusRev,Reversal,1,426,1,777,39
5765,8/19/2011,15:40:22,CSplusUSRev,Reversal,2,607,3,791,40
5765,8/19/2011,15:40:22,ThankYou,Reversal,,,,,41
6054,11/22/2011,13:58:49,Practice1,List2,,,,,-4
6054,11/22/2011,13:58:49,Practice1,List2,1,1283,1,1152,-3
6054,11/22/2011,13:58:49,Practice1,List2,1,1022,1,885,-2
6054,11/22/2011,13:58:49,Practice1,List2,1,1095,1,811,-1
6054,11/22/2011,13:58:49,PracticeOver,List2,,,,,0
6054,11/22/2011,13:58:49,CSminusRev,AcquisitionOpp,,,2,101,1
6054,11/22/2011,13:58:49,CSplusUSRev,AcquisitionOpp,1,1942,1,857,2
6054,11/22/2011,13:58:49,CSminusRev,AcquisitionOpp,,,1,919,3
6054,11/22/2011,13:58:49,CSplusUSRev,AcquisitionOpp,1,1199,1,959,4
6054,11/22/2011,13:58:49,CSminusRev,AcquisitionOpp,1,1222,1,661,5
6054,11/22/2011,13:58:49,CSplusUSRev,AcquisitionOpp,,,1,1048,6
6054,11/22/2011,13:58:49,CSplusUSRev,AcquisitionOpp,2,1731,1,926,7
6054,11/22/2011,13:58:49,CSminusRev,AcquisitionOpp,1,782,2,1487,8
6054,11/22/2011,13:58:49,CSminusRev,AcquisitionOpp,1,865,1,974,9
6054,11/22/2011,13:58:49,CSplusUSRev,AcquisitionOpp,,,2,107,10
6054,11/22/2011,13:58:49,CSminusRev,AcquisitionOpp,1,1317,1,912,11
6054,11/22/2011,13:58:49,CSplusUSRev,AcquisitionOpp,2,848,1,1182,12
6054,11/22/2011,13:58:49,CSminusRev,AcquisitionOpp,1,1172,1,1013,13
6054,11/22/2011,13:58:49,CSplusUSRev,AcquisitionOpp,2,714,1,1053,14
6054,11/22/2011,13:58:49,CSplusUSRev,AcquisitionOpp,2,841,2,823,15
6054,11/22/2011,13:58:49,CSminusRev,AcquisitionOpp,1,643,1,697,16
6054,11/22/2011,13:58:49,CSminus,ReversalOpp,1,731,1,1054,17
6054,11/22/2011,13:58:49,CSplusUS,ReversalOpp,2,697,2,765,18
6054,11/22/2011,13:58:49,CSminus,ReversalOpp,1,364,1,749,19
6054,11/22/2011,13:58:49,CSplusUS,ReversalOpp,2,757,1,1222,20
6054,11/22/2011,13:58:49,CSplusUS,ReversalOpp,2,738,1,1044,21
6054,11/22/2011,13:58:49,CSminus,ReversalOpp,1,1064,1,606,22
6054,11/22/2011,13:58:49,CSminus,ReversalOpp,1,1266,1,1007,23
6054,11/22/2011,13:58:49,CSplusUS,ReversalOpp,2,533,1,943,24
6054,11/22/2011,13:58:49,CSminus,ReversalOpp,1,1359,1,681,25
6054,11/22/2011,13:58:49,CSplusUS,ReversalOpp,2,451,1,528,26
6054,11/22/2011,13:58:49,CSminus,ReversalOpp,1,872,1,421,27
6054,11/22/2011,13:58:49,CSplusUS,ReversalOpp,2,985,1,338,28
6054,11/22/2011,13:58:49,CSplusUS,ReversalOpp,2,625,2,1208,29
6054,11/22/2011,13:58:49,CSminus,ReversalOpp,1,948,1,414,30
6054,11/22/2011,13:58:49,CSminus,ReversalOpp,1,1148,2,366,31
6054,11/22/2011,13:58:49,CSplusUS,ReversalOpp,2,829,2,444,32
6054,11/22/2011,13:58:49,ThankYou,ReversalOpp,2,5452,,,33
6104,3/23/2012,15:33:19,Practice1,List2,,,2,115,-4
6104,3/23/2012,15:33:19,Practice1,List2,1,707,,,-3
6104,3/23/2012,15:33:19,Practice1,List2,1,746,2,989,-2
6104,3/23/2012,15:33:19,Practice1,List2,1,987,3,1260,-1
6104,3/23/2012,15:33:19,PracticeOver,List2,,,,,0
6104,3/23/2012,15:33:19,CSplusUSRev,AcquisitionOpp,2,1668,2,971,1
6104,3/23/2012,15:33:19,CSminusRev,AcquisitionOpp,1,811,1,1162,2
6104,3/23/2012,15:33:19,CSplusUSRev,AcquisitionOpp,1,1364,1,1361,3
6104,3/23/2012,15:33:19,CSminusRev,AcquisitionOpp,1,796,2,937,4
6104,3/23/2012,15:33:19,CSminusRev,AcquisitionOpp,2,1169,1,1127,5
6104,3/23/2012,15:33:19,CSplusUSRev,AcquisitionOpp,2,1128,2,934,6
6104,3/23/2012,15:33:19,CSplusUSRev,AcquisitionOpp,1,889,1,1032,7
6104,3/23/2012,15:33:19,CSminusRev,AcquisitionOpp,2,886,1,1189,8
6104,3/23/2012,15:33:19,CSplusUSRev,AcquisitionOpp,2,692,3,796,9
6104,3/23/2012,15:33:19,CSminusRev,AcquisitionOpp,2,697,3,771,10
6104,3/23/2012,15:33:19,CSplusUSRev,AcquisitionOpp,2,608,3,664,11
6104,3/23/2012,15:33:19,CSminusRev,AcquisitionOpp,2,556,3,729,12
6104,3/23/2012,15:33:19,CSminusRev,AcquisitionOpp,2,474,3,632,13
6104,3/23/2012,15:33:19,CSplusUSRev,AcquisitionOpp,1,1133,2,1211,14
6104,3/23/2012,15:33:19,CSplusUSRev,AcquisitionOpp,2,725,3,869,15
6104,3/23/2012,15:33:19,CSminusRev,AcquisitionOpp,2,699,3,757,16
6104,3/23/2012,15:33:19,CSplusUS,ReversalOpp,2,711,3,644,17
6104,3/23/2012,15:33:19,CSminus,ReversalOpp,1,961,1,1182,18
6104,3/23/2012,15:33:19,CSminus,ReversalOpp,2,947,2,1389,19
6104,3/23/2012,15:33:19,CSplusUS,ReversalOpp,2,936,3,1089,20
6104,3/23/2012,15:33:19,CSminus,ReversalOpp,2,997,3,1258,21
6104,3/23/2012,15:33:19,CSplusUS,ReversalOpp,2,1594,3,852,22
6104,3/23/2012,15:33:19,CSminus,ReversalOpp,2,1016,2,1394,23
6104,3/23/2012,15:33:19,CSplusUS,ReversalOpp,2,777,3,1123,24
6104,3/23/2012,15:33:19,CSminus,ReversalOpp,2,671,3,805,25
6104,3/23/2012,15:33:19,CSplusUS,ReversalOpp,2,1357,3,583,26
6104,3/23/2012,15:33:19,CSminus,ReversalOpp,2,775,3,1089,27
6104,3/23/2012,15:33:19,CSplusUS,ReversalOpp,2,971,3,954,28
6104,3/23/2012,15:33:19,CSplusUS,ReversalOpp,2,1742,3,516,29
6104,3/23/2012,15:33:19,CSminus,ReversalOpp,2,1164,2,1922,30
6104,3/23/2012,15:33:19,CSminus,ReversalOpp,2,1095,3,1821,31
6104,3/23/2012,15:33:19,CSplusUS,ReversalOpp,2,1016,3,1185,32
6104,3/23/2012,15:33:19,ThankYou,ReversalOpp,1,5397,,,33
6458,1/13/2012,15:31:18,Practice1,List2,,,,,-4
6458,1/13/2012,15:31:18,Practice1,List2,,,1,168,-3
6458,1/13/2012,15:31:18,Practice1,List2,1,508,1,1096,-2
6458,1/13/2012,15:31:18,Practice1,List2,1,250,1,383,-1
6458,1/13/2012,15:31:18,PracticeOver,List2,,,,,0
6458,1/13/2012,15:31:18,CSplusUS,Acquisition,1,1270,1,483,1
6458,1/13/2012,15:31:18,CSminus,Acquisition,1,1517,1,1072,2
6458,1/13/2012,15:31:18,CSplusUS,Acquisition,1,634,3,880,3
6458,1/13/2012,15:31:18,CSminus,Acquisition,1,763,1,812,4
6458,1/13/2012,15:31:18,CSplusUS,Acquisition,1,953,3,882,5
6458,1/13/2012,15:31:18,CSplusUS,Acquisition,1,797,1,782,6
6458,1/13/2012,15:31:18,CSminus,Acquisition,1,1244,3,826,7
6458,1/13/2012,15:31:18,CSplusUS,Acquisition,1,446,3,557,8
6458,1/13/2012,15:31:18,CSminus,Acquisition,1,419,3,833,9
6458,1/13/2012,15:31:18,CSplusUS,Acquisition,1,542,1,360,10
6458,1/13/2012,15:31:18,CSminus,Acquisition,1,791,3,519,11
6458,1/13/2012,15:31:18,CSplusUS,Acquisition,1,679,1,460,12
6458,1/13/2012,15:31:18,CSminus,Acquisition,1,263,3,285,13
6458,1/13/2012,15:31:18,CSminus,Acquisition,1,1989,3,711,14
6458,1/13/2012,15:31:18,CSplusUS,Acquisition,1,1872,3,981,15
6458,1/13/2012,15:31:18,CSminus,Acquisition,1,1499,1,1263,16
6458,1/13/2012,15:31:18,CSplusUSRev,Reversal,1,1594,1,1371,17
6458,1/13/2012,15:31:18,CSminusRev,Reversal,,,1,181,18
6458,1/13/2012,15:31:18,CSplusUSRev,Reversal,1,763,1,301,19
6458,1/13/2012,15:31:18,CSminusRev,Reversal,1,237,1,291,20
6458,1/13/2012,15:31:18,CSplusUSRev,Reversal,1,421,1,452,21
6458,1/13/2012,15:31:18,CSminusRev,Reversal,,,1,818,22
6458,1/13/2012,15:31:18,CSminusRev,Reversal,1,750,1,255,23
6458,1/13/2012,15:31:18,CSplusUSRev,Reversal,1,490,3,614,24
6458,1/13/2012,15:31:18,CSplusUSRev,Reversal,1,731,3,717,25
6458,1/13/2012,15:31:18,CSminusRev,Reversal,1,1183,3,367,26
6458,1/13/2012,15:31:18,CSminusRev,Reversal,1,1269,3,370,27
6458,1/13/2012,15:31:18,CSplusUSRev,Reversal,1,345,3,426,28
6458,1/13/2012,15:31:18,CSminusRev,Reversal,1,678,3,939,29
6458,1/13/2012,15:31:18,CSplusUSRev,Reversal,1,515,3,414,30
6458,1/13/2012,15:31:18,CSminusRev,Reversal,1,1115,3,478,31
6458,1/13/2012,15:31:18,CSplusUSRev,Reversal,1,497,3,381,32
6458,1/13/2012,15:31:18,ThankYou,Reversal,1,17472,,,33
6499,4/17/2012,11:53:20,Practice1,List2,,,2,622,-4
6499,4/17/2012,11:53:20,Practice1,List2,1,872,2,1045,-3
6499,4/17/2012,11:53:20,Practice1,List2,2,745,3,1307,-2
6499,4/17/2012,11:53:20,Practice1,List2,1,324,1,1302,-1
6499,4/17/2012,11:53:20,PracticeOver,List2,,,,,0
6499,4/17/2012,11:53:20,CSplusUS,Acquisition,,,2,77,1
6499,4/17/2012,11:53:20,CSminus,Acquisition,2,1487,3,1668,2
6499,4/17/2012,11:53:20,CSplusUS,Acquisition,2,1013,3,1261,3
6499,4/17/2012,11:53:20,CSminus,Acquisition,1,1904,2,1540,4
6499,4/17/2012,11:53:20,CSplusUS,Acquisition,2,1228,3,1083,5
6499,4/17/2012,11:53:20,CSplusUS,Acquisition,2,886,3,915,6
6499,4/17/2012,11:53:20,CSminus,Acquisition,1,1780,3,1133,7
6499,4/17/2012,11:53:20,CSplusUS,Acquisition,2,1124,3,855,8
6499,4/17/2012,11:53:20,CSminus,Acquisition,1,1091,3,1047,9
6499,4/17/2012,11:53:20,CSplusUS,Acquisition,2,1171,3,772,10
6499,4/17/2012,11:53:20,CSminus,Acquisition,1,746,3,524,11
6499,4/17/2012,11:53:20,CSplusUS,Acquisition,2,988,3,933,12
6499,4/17/2012,11:53:20,CSminus,Acquisition,1,780,3,877,13
6499,4/17/2012,11:53:20,CSminus,Acquisition,1,560,3,730,14
6499,4/17/2012,11:53:20,CSplusUS,Acquisition,2,938,3,596,15
6499,4/17/2012,11:53:20,CSminus,Acquisition,1,473,3,678,16
6499,4/17/2012,11:53:20,CSplusUSRev,Reversal,2,1233,3,319,17
6499,4/17/2012,11:53:20,CSminusRev,Reversal,,,2,211,18
6499,4/17/2012,11:53:20,CSplusUSRev,Reversal,,,2,847,19
6499,4/17/2012,11:53:20,CSminusRev,Reversal,1,1459,2,1001,20
6499,4/17/2012,11:53:20,CSplusUSRev,Reversal,2,1510,3,1034,21
6499,4/17/2012,11:53:20,CSminusRev,Reversal,1,1309,3,906,22
6499,4/17/2012,11:53:20,CSminusRev,Reversal,1,1099,3,559,23
6499,4/17/2012,11:53:20,CSplusUSRev,Reversal,2,1381,3,1133,24
6499,4/17/2012,11:53:20,CSplusUSRev,Reversal,2,646,3,588,25
6499,4/17/2012,11:53:20,CSminusRev,Reversal,1,610,3,601,26
6499,4/17/2012,11:53:20,CSminusRev,Reversal,1,718,3,368,27
6499,4/17/2012,11:53:20,CSplusUSRev,Reversal,2,647,3,542,28
6499,4/17/2012,11:53:20,CSminusRev,Reversal,1,716,3,799,29
6499,4/17/2012,11:53:20,CSplusUSRev,Reversal,2,1117,3,1328,30
6499,4/17/2012,11:53:20,CSminusRev,Reversal,1,617,3,720,31
6499,4/17/2012,11:53:20,CSplusUSRev,Reversal,2,887,3,1044,32
6499,4/17/2012,11:53:20,ThankYou,Reversal,2,5965,,,33
6534,3/14/2012,16:11:52,Practice1,List2,,,,,-4
6534,3/14/2012,16:11:52,Practice1,List2,,,1,1687,-3
6534,3/14/2012,16:11:52,Practice1,List2,,,2,1028,-2
6534,3/14/2012,16:11:52,Practice1,List2,1,900,1,1142,-1
6534,3/14/2012,16:11:52,PracticeOver,List2,,,,,0
6534,3/14/2012,16:11:52,CSplusUSRev,AcquisitionOpp,1,673,2,758,1
6534,3/14/2012,16:11:52,CSminusRev,AcquisitionOpp,1,1176,1,590,2
6534,3/14/2012,16:11:52,CSplusUSRev,AcquisitionOpp,1,1115,1,886,3
6534,3/14/2012,16:11:52,CSminusRev,AcquisitionOpp,2,920,2,1004,4
6534,3/14/2012,16:11:52,CSminusRev,AcquisitionOpp,1,417,2,660,5
6534,3/14/2012,16:11:52,CSplusUSRev,AcquisitionOpp,1,656,2,1154,6
6534,3/14/2012,16:11:52,CSplusUSRev,AcquisitionOpp,1,1050,1,904,7
6534,3/14/2012,16:11:52,CSminusRev,AcquisitionOpp,2,588,1,1249,8
6534,3/14/2012,16:11:52,CSplusUSRev,AcquisitionOpp,1,747,1,1022,9
6534,3/14/2012,16:11:52,CSminusRev,AcquisitionOpp,1,756,1,969,10
6534,3/14/2012,16:11:52,CSplusUSRev,AcquisitionOpp,2,1140,1,1028,11
6534,3/14/2012,16:11:52,CSminusRev,AcquisitionOpp,2,1295,2,1388,12
6534,3/14/2012,16:11:52,CSminusRev,AcquisitionOpp,1,1064,1,457,13
6534,3/14/2012,16:11:52,CSplusUSRev,AcquisitionOpp,1,830,1,946,14
6534,3/14/2012,16:11:52,CSplusUSRev,AcquisitionOpp,2,788,2,734,15
6534,3/14/2012,16:11:52,CSminusRev,AcquisitionOpp,1,970,2,329,16
6534,3/14/2012,16:11:52,CSplusUS,ReversalOpp,2,1046,2,1140,17
6534,3/14/2012,16:11:52,CSminus,ReversalOpp,1,407,1,936,18
6534,3/14/2012,16:11:52,CSminus,ReversalOpp,1,603,1,964,19
6534,3/14/2012,16:11:52,CSplusUS,ReversalOpp,1,1100,1,1044,20
6534,3/14/2012,16:11:52,CSminus,ReversalOpp,2,577,1,1412,21
6534,3/14/2012,16:11:52,CSplusUS,ReversalOpp,1,852,2,315,22
6534,3/14/2012,16:11:52,CSminus,ReversalOpp,2,1115,2,822,23
6534,3/14/2012,16:11:52,CSplusUS,ReversalOpp,1,861,1,1062,24
6534,3/14/2012,16:11:52,CSminus,ReversalOpp,1,1034,1,949,25
6534,3/14/2012,16:11:52,CSplusUS,ReversalOpp,,,2,141,26
6534,3/14/2012,16:11:52,CSminus,ReversalOpp,1,490,1,475,27
6534,3/14/2012,16:11:52,CSplusUS,ReversalOpp,1,573,1,942,28
6534,3/14/2012,16:11:52,CSplusUS,ReversalOpp,2,640,1,493,29
6534,3/14/2012,16:11:52,CSminus,ReversalOpp,2,607,1,311,30
6534,3/14/2012,16:11:52,CSminus,ReversalOpp,1,600,1,318,31
6534,3/14/2012,16:11:52,CSplusUS,ReversalOpp,2,560,1,317,32
6534,3/14/2012,16:11:52,ThankYou,ReversalOpp,1,4679,,,33
6763,8/3/2011,12:19:41,Practice1,List2,,,,,-4
6763,8/3/2011,12:19:41,Practice1,List2,2,1936,1,1459,-3
6763,8/3/2011,12:19:41,Practice1,List2,2,917,1,944,-2
6763,8/3/2011,12:19:41,Practice1,List2,2,1007,1,935,-1
6763,8/3/2011,12:19:41,PracticeOver,List2,,,,,0
6763,8/3/2011,12:19:41,CSplusUS,Acquisition,2,1397,1,1486,1
6763,8/3/2011,12:19:41,CSminus,Acquisition,2,1374,,,2
6763,8/3/2011,12:19:41,CSplusUS,Acquisition,2,1550,1,816,3
6763,8/3/2011,12:19:41,CSminus,Acquisition,2,780,2,1117,4
6763,8/3/2011,12:19:41,CSplusUS,Acquisition,2,958,1,936,5
6763,8/3/2011,12:19:41,CSplusUS,Acquisition,2,936,1,1058,6
6763,8/3/2011,12:19:41,CSminus,Acquisition,2,1509,1,1497,7
6763,8/3/2011,12:19:41,CSplusUS,Acquisition,1,811,1,634,8
6763,8/3/2011,12:19:41,CSminus,Acquisition,2,782,1,766,9
6763,8/3/2011,12:19:41,CSplusUS,Acquisition,2,973,1,854,10
6763,8/3/2011,12:19:41,CSminus,Acquisition,2,770,1,531,11
6763,8/3/2011,12:19:41,CSplusUS,Acquisition,,,2,66,12
6763,8/3/2011,12:19:41,CSminus,Acquisition,2,853,1,659,13
6763,8/3/2011,12:19:41,CSminus,Acquisition,1,630,2,813,14
6763,8/3/2011,12:19:41,CSplusUS,Acquisition,1,641,2,632,15
6763,8/3/2011,12:19:41,CSminus,Acquisition,2,596,1,988,16
6763,8/3/2011,12:19:41,CSplusUSRev,Reversal,1,810,1,922,17
6763,8/3/2011,12:19:41,CSminusRev,Reversal,2,641,1,663,18
6763,8/3/2011,12:19:41,CSplusUSRev,Reversal,1,954,1,900,19
6763,8/3/2011,12:19:41,CSminusRev,Reversal,2,1069,1,755,20
6763,8/3/2011,12:19:41,CSplusUSRev,Reversal,2,649,1,1774,21
6763,8/3/2011,12:19:41,CSminusRev,Reversal,,,1,129,22
6763,8/3/2011,12:19:41,CSminusRev,Reversal,2,569,1,641,23
6763,8/3/2011,12:19:41,CSplusUSRev,Reversal,2,733,1,351,24
6763,8/3/2011,12:19:41,CSplusUSRev,Reversal,2,391,2,1095,25
6763,8/3/2011,12:19:41,CSminusRev,Reversal,1,656,1,725,26
6763,8/3/2011,12:19:41,CSminusRev,Reversal,1,1046,1,700,27
6763,8/3/2011,12:19:41,CSplusUSRev,Reversal,2,1454,1,708,28
6763,8/3/2011,12:19:41,CSminusRev,Reversal,2,1012,1,748,29
6763,8/3/2011,12:19:41,CSplusUSRev,Reversal,2,996,1,828,30
6763,8/3/2011,12:19:41,CSminusRev,Reversal,1,736,1,802,31
6763,8/3/2011,12:19:41,CSplusUSRev,Reversal,1,807,1,967,32
6763,8/3/2011,12:19:41,ThankYou,Reversal,,,,,33
6946,2/24/2012,10:48:56,Practice1,List2,,,,,-4
6946,2/24/2012,10:48:56,Practice1,List2,2,476,1,1050,-3
6946,2/24/2012,10:48:56,Practice1,List2,2,493,1,601,-2
6946,2/24/2012,10:48:56,Practice1,List2,1,374,2,742,-1
6946,2/24/2012,10:48:56,PracticeOver,List2,,,,,0
6946,2/24/2012,10:48:56,CSminus,Acquisition,2,435,1,561,1
6946,2/24/2012,10:48:56,CSplusUS,Acquisition,2,776,1,1096,2
6946,2/24/2012,10:48:56,CSminus,Acquisition,2,394,1,730,3
6946,2/24/2012,10:48:56,CSplusUS,Acquisition,2,370,2,851,4
6946,2/24/2012,10:48:56,CSminus,Acquisition,2,807,1,566,5
6946,2/24/2012,10:48:56,CSplusUS,Acquisition,1,461,1,778,6
6946,2/24/2012,10:48:56,CSminus,Acquisition,1,520,1,787,7
6946,2/24/2012,10:48:56,CSplusUS,Acquisition,2,346,1,540,8
6946,2/24/2012,10:48:56,CSminus,Acquisition,2,594,1,762,9
6946,2/24/2012,10:48:56,CSminus,Acquisition,2,570,1,403,10
6946,2/24/2012,10:48:56,CSplusUS,Acquisition,2,367,1,720,11
6946,2/24/2012,10:48:56,CSplusUS,Acquisition,1,353,1,514,12
6946,2/24/2012,10:48:56,CSminus,Acquisition,2,1275,1,520,13
6946,2/24/2012,10:48:56,CSplusUS,Acquisition,2,312,1,316,14
6946,2/24/2012,10:48:56,CSplusUS,Acquisition,2,355,1,901,15
6946,2/24/2012,10:48:56,CSminus,Acquisition,2,543,1,361,16
6946,2/24/2012,10:48:56,CSminusRev,Reversal,1,351,1,464,17
6946,2/24/2012,10:48:56,CSplusUSRev,Reversal,2,380,1,509,18
6946,2/24/2012,10:48:56,CSplusUSRev,Reversal,1,396,1,861,19
6946,2/24/2012,10:48:56,CSminusRev,Reversal,1,456,1,374,20
6946,2/24/2012,10:48:56,CSminusRev,Reversal,2,484,1,256,21
6946,2/24/2012,10:48:56,CSplusUSRev,Reversal,1,363,1,412,22
6946,2/24/2012,10:48:56,CSminusRev,Reversal,2,705,1,628,23
6946,2/24/2012,10:48:56,CSminusRev,Reversal,1,497,1,317,24
6946,2/24/2012,10:48:56,CSplusUSRev,Reversal,2,390,1,326,25
6946,2/24/2012,10:48:56,CSminusRev,Reversal,2,582,1,606,26
6946,2/24/2012,10:48:56,CSplusUSRev,Reversal,1,443,2,521,27
6946,2/24/2012,10:48:56,CSminusRev,Reversal,1,513,2,972,28
6946,2/24/2012,10:48:56,CSplusUSRev,Reversal,2,419,1,578,29
6946,2/24/2012,10:48:56,CSminusRev,Reversal,1,1064,1,461,30
6946,2/24/2012,10:48:56,CSplusUSRev,Reversal,1,377,1,890,31
6946,2/24/2012,10:48:56,CSplusUSRev,Reversal,2,490,2,823,32
6946,2/24/2012,10:48:56,ThankYou,Reversal,1,2904,,,33
7003,4/9/2012,9:40:32,Practice1,List2,,,,,-4
7003,4/9/2012,9:40:32,Practice1,List2,1,503,1,867,-3
7003,4/9/2012,9:40:32,Practice1,List2,2,893,1,506,-2
7003,4/9/2012,9:40:32,Practice1,List2,2,449,1,479,-1
7003,4/9/2012,9:40:32,PracticeOver,List2,,,,,0
7003,4/9/2012,9:40:32,CSplusUSRev,AcquisitionOpp,1,510,1,585,1
7003,4/9/2012,9:40:32,CSminusRev,AcquisitionOpp,2,590,1,423,2
7003,4/9/2012,9:40:32,CSplusUSRev,AcquisitionOpp,1,683,2,607,3
7003,4/9/2012,9:40:32,CSminusRev,AcquisitionOpp,1,459,1,361,4
7003,4/9/2012,9:40:32,CSminusRev,AcquisitionOpp,1,400,1,384,5
7003,4/9/2012,9:40:32,CSplusUSRev,AcquisitionOpp,2,373,1,598,6
7003,4/9/2012,9:40:32,CSplusUSRev,AcquisitionOpp,2,404,1,579,7
7003,4/9/2012,9:40:32,CSminusRev,AcquisitionOpp,1,313,1,285,8
7003,4/9/2012,9:40:32,CSplusUSRev,AcquisitionOpp,2,447,1,333,9
7003,4/9/2012,9:40:32,CSminusRev,AcquisitionOpp,2,412,1,347,10
7003,4/9/2012,9:40:32,CSplusUSRev,AcquisitionOpp,2,212,1,411,11
7003,4/9/2012,9:40:32,CSminusRev,AcquisitionOpp,1,264,1,316,12
7003,4/9/2012,9:40:32,CSminusRev,AcquisitionOpp,1,213,1,268,13
7003,4/9/2012,9:40:32,CSplusUSRev,AcquisitionOpp,2,295,1,203,14
7003,4/9/2012,9:40:32,CSplusUSRev,AcquisitionOpp,2,375,1,392,15
7003,4/9/2012,9:40:32,CSminusRev,AcquisitionOpp,1,222,1,292,16
7003,4/9/2012,9:40:32,CSplusUS,ReversalOpp,2,533,1,272,17
7003,4/9/2012,9:40:32,CSminus,ReversalOpp,1,450,1,191,18
7003,4/9/2012,9:40:32,CSminus,ReversalOpp,1,228,1,187,19
7003,4/9/2012,9:40:32,CSplusUS,ReversalOpp,2,312,1,236,20
7003,4/9/2012,9:40:32,CSminus,ReversalOpp,1,232,1,253,21
7003,4/9/2012,9:40:32,CSplusUS,ReversalOpp,2,337,1,323,22
7003,4/9/2012,9:40:32,CSminus,ReversalOpp,1,244,1,233,23
7003,4/9/2012,9:40:32,CSplusUS,ReversalOpp,2,293,1,377,24
7003,4/9/2012,9:40:32,CSminus,ReversalOpp,1,263,1,285,25
7003,4/9/2012,9:40:32,CSplusUS,ReversalOpp,2,317,1,288,26
7003,4/9/2012,9:40:32,CSminus,ReversalOpp,1,290,1,279,27
7003,4/9/2012,9:40:32,CSplusUS,ReversalOpp,2,296,1,332,28
7003,4/9/2012,9:40:32,CSplusUS,ReversalOpp,2,485,1,289,29
7003,4/9/2012,9:40:32,CSminus,ReversalOpp,1,498,1,285,30
7003,4/9/2012,9:40:32,CSminus,ReversalOpp,1,432,1,334,31
7003,4/9/2012,9:40:32,CSplusUS,ReversalOpp,2,389,1,486,32
7003,4/9/2012,9:40:32,ThankYou,ReversalOpp,1,3565,,,33
7063,4/3/2012,13:05:10,Practice1,List2,,,,,-4
7063,4/3/2012,13:05:10,Practice1,List2,,,2,622,-3
7063,4/3/2012,13:05:10,Practice1,List2,1,1714,1,1950,-2
7063,4/3/2012,13:05:10,Practice1,List2,1,1621,1,1380,-1
7063,4/3/2012,13:05:10,PracticeOver,List2,,,,,0
7063,4/3/2012,13:05:10,CSminusRev,AcquisitionOpp,,,1,17,1
7063,4/3/2012,13:05:10,CSplusUSRev,AcquisitionOpp,,,1,302,2
7063,4/3/2012,13:05:10,CSminusRev,AcquisitionOpp,1,830,2,1229,3
7063,4/3/2012,13:05:10,CSplusUSRev,AcquisitionOpp,1,786,2,1458,4
7063,4/3/2012,13:05:10,CSminusRev,AcquisitionOpp,,,1,201,5
7063,4/3/2012,13:05:10,CSplusUSRev,AcquisitionOpp,2,1039,3,1205,6
7063,4/3/2012,13:05:10,CSplusUSRev,AcquisitionOpp,2,1146,3,1020,7
7063,4/3/2012,13:05:10,CSminusRev,AcquisitionOpp,2,1057,3,902,8
7063,4/3/2012,13:05:10,CSminusRev,AcquisitionOpp,2,1096,3,1324,9
7063,4/3/2012,13:05:10,CSplusUSRev,AcquisitionOpp,2,860,3,954,10
7063,4/3/2012,13:05:10,CSminusRev,AcquisitionOpp,2,912,3,875,11
7063,4/3/2012,13:05:10,CSplusUSRev,AcquisitionOpp,2,1102,3,610,12
7063,4/3/2012,13:05:10,CSminusRev,AcquisitionOpp,2,975,3,792,13
7063,4/3/2012,13:05:10,CSplusUSRev,AcquisitionOpp,2,1390,3,455,14
7063,4/3/2012,13:05:10,CSplusUSRev,AcquisitionOpp,1,792,3,1193,15
7063,4/3/2012,13:05:10,CSminusRev,AcquisitionOpp,,,2,226,16
7063,4/3/2012,13:05:10,CSminus,ReversalOpp,2,1071,3,596,17
7063,4/3/2012,13:05:10,CSplusUS,ReversalOpp,2,1065,3,622,18
7063,4/3/2012,13:05:10,CSminus,ReversalOpp,2,626,3,873,19
7063,4/3/2012,13:05:10,CSplusUS,ReversalOpp,1,884,3,1008,20
7063,4/3/2012,13:05:10,CSplusUS,ReversalOpp,2,797,3,941,21
7063,4/3/2012,13:05:10,CSminus,ReversalOpp,2,869,3,610,22
7063,4/3/2012,13:05:10,CSminus,ReversalOpp,2,902,3,226,23
7063,4/3/2012,13:05:10,CSplusUS,ReversalOpp,2,1254,3,740,24
7063,4/3/2012,13:05:10,CSminus,ReversalOpp,1,1395,3,572,25
7063,4/3/2012,13:05:10,CSplusUS,ReversalOpp,2,770,3,499,26
7063,4/3/2012,13:05:10,CSminus,ReversalOpp,1,1132,3,766,27
7063,4/3/2012,13:05:10,CSplusUS,ReversalOpp,2,797,3,510,28
7063,4/3/2012,13:05:10,CSplusUS,ReversalOpp,1,719,3,1346,29
7063,4/3/2012,13:05:10,CSminus,ReversalOpp,2,810,3,553,30
7063,4/3/2012,13:05:10,CSminus,ReversalOpp,2,1136,3,546,31
7063,4/3/2012,13:05:10,CSplusUS,ReversalOpp,1,794,3,458,32
7063,4/3/2012,13:05:10,ThankYou,ReversalOpp,1,10362,,,33
7154,4/4/2012,16:00:30,Practice1,List2,,,,,-4
